time,heat
0,0.06039666257727373
1,0.06084999611550358
2,0.06092170989556254
3,0.05205139829065083
4,0.053793872398988155
5,0.0558915004657127
6,0.05747944845273251
7,0.05928424525088297
8,0.061706292798826626
9,0.06397125301902208
10,0.06676211429298323
11,0.06736058286228479
12,0.07071747075742557
13,0.07400947475632255
14,0.07723317991706814
15,0.08174090323505984
16,0.08367290661926727
17,0.08533769079920739
18,0.08734823784728891
19,0.08912400763922505
20,0.09169204395371729
21,0.09582070871996878
22,0.09719180789585793
23,0.09708850590315396
24,0.0967820148669496
25,0.09586254175833651
26,0.09640295631520938
27,0.09217952691102284
28,0.09175351290805354
29,0.09083403979944046
30,0.09998181543434219
31,0.10121546319845166
32,0.10376386359697538
33,0.10568135347807564
34,0.10853282997089615
35,0.1120288767487704
36,0.11930782542475474
37,0.11504341671767736
38,0.11351779142047069
39,0.1121296175350437
40,0.11197594514920307
41,0.1000364545048633
42,0.10119326607605246
43,0.10056320929410589
44,0.10786179388605875
45,0.10851234031945074
46,0.1062900668730999
47,0.10773202609357112
48,0.10479688352401516
49,0.108248536057091
50,0.10909373417921445
51,0.10863015581526189
52,0.11161993745533896
53,0.11514757244585823
54,0.1193129478376161
55,0.1047132174472797
56,0.12240944641230472
57,0.1236430941764142
58,0.12490833015316868
59,0.12633236092862515
60,0.1037186156167001
61,0.3610933960999656
62,0.3733871869672157
63,0.38576635138215504
64,0.39115000729943833
65,0.39013150087550574
66,0.41233459942304557
67,0.953359577161893
68,0.9563911918403378
69,0.9566293840383908
70,0.9599785883142395
71,0.9603824051948097
72,0.9622426947989581
73,0.9640970082547683
74,0.9643087346530377
75,0.9872349471495053
76,0.9793080132465597
77,0.9803589616186141
78,0.9830746941706088
79,0.9875098499730647
80,0.9882022294448244
81,0.9896501648136338
82,0.9895127134018541
83,0.9911826199946556
84,0.9912620173940067
85,0.9923821183396894
86,0.9926843406985093
87,0.9919663491624429
88,0.9927304424142614
89,0.9928482579100726
90,0.9927722754526292
91,0.992845696703642
92,0.993369036550977
93,0.9934569713050969
94,0.993883839043543
95,0.9935722255944773
96,0.9943883967103865
97,0.9945659736895801
98,0.9955896025263741
99,0.995043211821163
100,0.9948306316874167
101,0.9972287746420073
102,0.9976436900837771
103,0.9976786932383297
104,0.9986656114496172
105,0.9986075574371885
106,0.9983804638003352
107,0.9978998107268447
108,0.9989200246217311
109,0.999325548973255
110,1.0
111,0.9944780389354602
112,0.9965509086733548
113,0.9965252966090481
114,0.9968480086193133
115,0.9967506827749476
116,0.9966712853755967
117,0.995581065171605
118,0.9990754044785256
119,0.9979937216293029
120,0.9975463642394113
121,0.9953292132059218
122,0.9915488725142424
123,0.9901811882802609
124,0.9882269877736543
125,0.9880366047623073
126,0.9883994423399864
127,0.9898567687990417
128,0.9894589280668099
129,0.9880451421170762
130,0.9859065347474608
131,0.9886991034923757
132,0.9860064217982571
133,0.9843296853216406
134,0.9779078870644562
135,0.9800277122535799
136,0.9776176170023128
137,0.9789178561336198
138,0.9794266824778477
139,0.9779224005675633
140,0.9762883508647914
141,0.9761227261822742
142,0.975117879525972
143,0.9778319046070127
144,0.9761944399623332
145,0.9776927457242793
146,0.9770720800325785
147,0.9767886398542502
148,0.9745450230209771
149,0.973657991860486
150,0.9720068674481761
151,0.9732123419415482
152,0.9711505707648531
153,0.9681753026278832
154,0.9700748640639687
155,0.9692894274252277
156,0.9686090002501445
157,0.9697205638410583
158,0.9690802622333891
159,0.9688010907324452
160,0.9674863380980311
161,0.967351447892682
162,0.967295955086684
163,0.9685039907864867
164,0.9692954035735659
165,0.9701004761282754
166,0.9705478335181671
167,0.969239057032091
168,0.9670295896178936
169,0.9662646426305981
170,0.9637230721158895
171,0.9640363930359089
172,0.9603448408338263
173,0.9641917728927034
174,0.9627395688465095
175,0.9623442893207083
176,0.9619985264525669
177,0.9631758276752015
178,0.9627737182655851
179,0.9611943076333342
180,0.9590121597543974
181,0.9607571950691653
182,0.9601800698867862
183,0.9591564410499922
184,0.9582975831602385
185,0.6603823198212619
186,0.6601005871138874
187,0.6756556475028664
188,0.663229527636698
189,0.6498412478880718
190,0.6371632760562201
191,0.6273393419236197
192,0.6157063423154843
193,0.600359593382867
194,0.5810233385667318
195,0.5730204222063427
196,0.5631580699772821
197,0.5597456892761433
198,0.5686697862160992
199,0.5603313518132914
200,0.5571324049813757
201,0.5653905882493556
202,0.572605506764573
203,0.5722051048259106
204,0.5730434730642189
205,0.5656646373374381
206,0.5514251833183502
207,0.5469755140127872
208,0.5482791680860019
209,0.5252009906746474
210,0.5366359236521437
211,0.5353280009015446
212,0.5288157066838097
213,0.5236369472809805
214,0.5191778868851717
215,0.514980069545292
216,0.5098294834132003
217,0.5035468440387494
218,0.4962371608855969
219,0.4885475654452273
220,0.4814120443293609
221,0.4797549437687128
222,0.4744967869665327
223,0.47539747789465414
224,0.47248880112488184
225,0.4724426994091297
226,0.47171873172472495
227,0.4686495526852969
228,0.46715466186525834
229,0.47082401694494175
230,0.4681663384053758
231,0.4647548114397139
232,0.4642997704305303
233,0.46174027147080693
234,0.46254192908360886
235,0.4660055339133612
236,0.4607550607304732
237,0.4596272761654983
238,0.45740841766105506
239,0.45354014221525574
240,0.4510617481258372
241,0.4507595257670173
242,0.4489163108724067
243,0.4454245327719169
244,0.44182262279490797
245,0.42321033566317745
246,0.4325006851227202
247,0.43178183985117685
248,0.427640369052772
249,0.42954334543076506
250,0.4293350339744033
251,0.42263833289365954
252,0.4225768639393233
253,0.4258663067317896
254,0.42295165381367905
255,0.4198875971871123
256,0.4115440403714432
257,0.41355544115500165
258,0.40649675623205556
259,0.40484990049713016
260,0.4018720711537296
261,0.39285662451774617
262,0.38720062698333424
263,0.38116386342622827
264,0.3755223793949235
265,0.3683680760985655
266,0.3661022621428931
267,0.3650940005446832
268,0.35608282258608426
269,0.3510611505110034
270,0.34361145473964055
271,0.3399062427699277
272,0.33678840080831673
273,0.3375209058474904
274,0.3344935598464301
275,0.332479597856441
276,0.3313979150072183
277,0.3323891018958904
278,0.3292072297735125
279,0.32846277243766236
280,0.32334121331178506
281,0.32037448252958406
282,0.31899143105701844
283,0.31791999303351853
284,0.31627142982763934
285,0.31521877398463105
286,0.3142719813407574
287,0.3158949324823298
288,0.3184834584482675
289,0.3244792427024826
290,0.3250529529429543
291,0.3257128904665921
292,0.32709679567463457
293,0.32754756800643375
294,0.3218693733496226
295,0.318748970181581
296,0.31791999303351853
297,0.3219282810975282
298,0.3198818771594172
299,0.31646266657446326
300,0.31433088908866297
301,0.3143163755855558
302,0.313831453834681
303,0.3175981347587301
304,0.3227316461812839
305,0.32452705188918857
306,0.32464230617856904
307,0.33334613936548674
308,0.3350023861906579
309,0.3341443820363811
310,0.3336065286859389
311,0.3358270946613359
312,0.337611401808041
313,0.33513642266053
314,0.3351705720796057
315,0.34024859069616153
316,0.33869564586369433
317,0.3360379673241284
318,0.33505446405474837
319,0.3354753556448563
320,0.33597222969240764
321,0.33666460916416735
322,0.3382542646221409
323,0.33999929993690897
324,0.3393854641290233
325,0.3398601410541755
326,0.340657529989593
327,0.34045946335895394
328,0.3400957720457978
329,0.3474805839209168
330,0.34757620229432873
331,0.3459780094815862
332,0.34524550444241253
333,0.34081717852377186
334,0.3392087408853066
335,0.33690280136222034
336,0.3324932576240712
337,0.3166078016055349
338,0.32098319592460833
339,0.3285182652436604
340,0.3278745486940835
341,0.3250666127105845
342,0.3230219162434273
343,0.3239712700937316
344,0.31690917022887793
345,0.3168946567257708
346,0.3156413730456928
347,0.32371514945066393
348,0.3274391436008684
349,0.31723102850366636
